,click,banner_pos,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,site_id_enconde,site_domain_enconde,site_category_enconde,app_id_enconde,app_domain_enconde,app_category_enconde,device_id_enconde,device_ip_enconde,device_model_enconde
3878,0,1,1,0,1005,15707,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,10651,296
3879,0,0,1,2,1005,18993,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,14151,1422
3880,0,0,1,0,1005,20596,320,50,2161,0,35,100105,157,1,179,12,451,18,0,1905,14741,1626
3881,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4445,943
3882,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,16753,1110
3883,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9202,1683
3884,0,1,1,0,1005,19950,320,50,1800,3,167,100075,23,292,157,12,451,18,0,1905,3480,1488
3885,0,0,1,2,1005,20596,320,50,2161,0,35,100128,157,294,377,5,98,5,10,1087,11420,1746
3886,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,17,0,2,1905,7445,1164
3887,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13542,778
3888,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,10568,1508
3889,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6253,54
3890,0,1,1,0,1005,19772,320,50,2227,0,687,-1,48,514,375,12,451,18,0,1905,7252,1552
3891,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8784,959
3892,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,57,439,3,451,18,0,1905,8054,1654
3893,0,0,1,2,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1977,1764
3894,0,1,1,2,1005,18993,320,50,2161,0,35,-1,157,49,156,3,451,18,0,1905,5825,989
3895,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4676,227
3896,0,0,1,0,1005,15705,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,7021,814
3897,0,1,1,0,1005,20005,320,50,2283,0,163,-1,95,213,37,12,451,18,0,1905,8831,995
3898,0,1,1,0,1005,20362,320,50,2333,0,39,100074,157,206,34,12,451,18,0,1905,7968,1191
3899,0,0,1,0,1005,20251,320,50,2323,0,687,100081,48,100,100,12,451,18,0,1905,1611,32
3900,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,182,5,2,1905,9453,292
3901,0,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,430,14,2,1905,12621,943
3902,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,2561,15419,1634
3903,0,1,1,0,1005,20352,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,4424,159
3904,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16110,395
3905,0,1,1,0,1005,19772,320,50,2227,0,687,100077,48,182,115,4,451,18,0,1905,4933,930
3906,0,1,1,0,1005,20251,320,50,2323,0,687,100081,48,206,34,12,451,18,0,1905,15093,722
3907,0,0,1,0,1005,17914,320,50,2043,2,39,-1,32,476,294,12,451,18,0,1905,9367,492
3908,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2031,943
3909,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3591,778
3910,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15377,598
3911,0,0,1,0,1005,20980,320,50,2371,0,551,100217,46,294,377,5,284,32,2,1905,638,1189
3912,0,0,1,0,1005,20596,320,50,2161,0,35,100210,157,3,10,8,451,18,0,1905,15750,1217
3913,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,8661,241
3914,0,0,1,0,1005,20596,320,50,2161,0,35,100034,157,294,377,5,17,0,2,1905,16939,1164
3915,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11820,1149
3916,0,0,1,0,1005,17653,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,6281,45
3917,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,13856,702
3918,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,1470
3919,0,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9874,1110
3920,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,1667,833
3921,0,0,0,0,1002,16920,320,50,1899,0,431,-1,117,257,142,5,451,18,0,876,17063,110
3922,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8342,1359
3923,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,374,18,2,404,16258,1641
3924,0,0,1,3,1005,452,320,50,122,3,1319,100205,15,294,377,5,335,5,7,62,13224,159
3925,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5276,1110
3926,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,11604,419
3927,0,0,1,2,1005,20632,320,50,2374,3,39,-1,23,294,377,5,68,5,2,2503,17264,1149
3928,0,1,1,0,1005,20362,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,640,1607
3929,0,0,1,0,1005,19016,300,250,2162,2,39,-1,33,204,220,4,451,18,0,1905,16999,596
3930,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,184,276,12,451,18,0,1905,15452,1508
3931,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,258,372,12,451,18,0,1905,5221,159
3932,0,1,1,2,1005,15707,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,752,650
3933,0,0,0,0,1002,21665,320,50,2493,3,35,-1,117,294,377,5,287,18,0,1408,5572,1719
3934,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16936,547
3935,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13338,199
3936,0,1,1,0,1005,20006,320,50,2283,0,163,-1,95,206,34,12,451,18,0,1905,9715,943
3937,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,2,307
3938,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,16162,456
3939,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3817,547
3940,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,374,18,2,2537,15365,1110
3941,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,344,421,12,451,18,0,1905,13453,798
3942,0,1,1,0,1005,19771,320,50,2227,0,687,100081,48,182,115,4,451,18,0,1905,15042,916
3943,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,1986,573
3944,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,6087,1508
3945,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15170,1190
3946,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,12523,1425
3947,0,1,4,0,1010,21665,320,50,2493,3,35,100050,117,294,377,5,480,18,2,1807,11996,159
3948,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,8498,1111
3949,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9244,686
3950,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,15800,307
3951,0,0,1,0,1005,6616,320,50,576,2,35,-1,32,294,377,5,430,14,2,1905,15175,172
3952,0,0,0,0,1002,16920,320,50,1899,0,431,100075,117,300,442,5,451,18,0,509,8401,463
3953,0,0,1,0,1005,20382,320,50,1740,3,943,100060,100,294,377,5,390,5,7,92,10040,292
3954,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15339,1070
3955,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17427,814
3956,0,1,1,0,1005,20009,320,50,2283,0,163,100076,95,213,37,12,451,18,0,1905,11815,943
3957,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,349,1063
3958,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,12404,92
3959,0,1,1,0,1005,15704,320,50,1722,0,35,100084,79,150,75,2,451,18,0,1905,6524,561
3960,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,51,167,12,451,18,0,1905,2377,1305
3961,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,809
3962,0,1,1,0,1005,16687,320,50,1872,3,39,-1,23,493,240,12,451,18,0,1905,2679,820
3963,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,266,5,2,2434,3904,1353
3964,0,1,1,0,1005,17037,320,50,1934,2,39,-1,16,493,240,12,451,18,0,1905,6366,814
3965,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,3883,965
3966,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,117,1254
3967,0,1,1,0,1005,19771,320,50,2227,0,687,-1,48,29,400,12,451,18,0,1905,15121,655
3968,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5265,1426
3969,0,0,1,0,1005,19015,300,250,2162,2,39,-1,33,236,220,4,451,18,0,1905,4513,1660
3970,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,344,421,12,451,18,0,1905,11123,492
3971,0,0,1,2,1005,20366,320,50,2333,0,39,-1,157,566,340,4,451,18,0,1905,14036,968
3972,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,565,272,0,451,18,0,1905,10383,1508
3973,0,0,1,0,1005,16615,320,50,1863,3,39,100188,23,287,164,12,451,18,0,1905,16765,1408
3974,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,302,22,2,1905,10017,1626
3975,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4828,241
3976,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4549,814
3977,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,5355,286
3978,0,0,1,0,1005,15699,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,12107,943
3979,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5060,1508
3980,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7640,227
3981,0,0,1,3,1005,15704,320,50,1722,0,35,-1,79,294,377,5,205,5,7,1029,9480,438
3982,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14575,810
3983,0,1,4,0,1010,21309,320,50,2449,0,163,100105,91,294,377,5,457,18,2,1819,3875,1662
3984,0,0,1,0,1005,20153,320,50,2307,3,163,-1,61,294,377,5,440,32,2,1905,16634,786
3985,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,12208,216
3986,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15308,702
3987,0,0,1,0,1005,18091,320,50,2060,3,39,-1,23,294,377,5,290,5,13,1905,2516,1149
3988,0,0,1,0,1005,17653,300,250,1994,2,39,-1,33,236,220,4,451,18,0,1905,12213,913
3989,0,0,1,0,1005,18993,320,50,2161,0,35,100241,157,476,294,12,451,18,0,1905,5953,233
3990,0,1,1,0,1005,20215,320,50,2316,0,167,100075,16,461,114,4,451,18,0,1905,4142,810
3991,0,1,4,0,1010,21665,320,50,2493,3,35,100050,117,294,377,5,480,18,2,1807,11996,159
3992,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,77,436,4,451,18,0,1905,5577,943
3993,0,0,1,0,1005,15704,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,7232,943
3994,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,351,1168
3995,0,0,1,0,1005,20751,320,50,1895,0,681,100028,101,294,377,5,74,32,2,1905,12312,1063
3996,0,1,1,0,1005,16615,320,50,1863,3,39,-1,23,550,192,12,451,18,0,1905,8113,778
3997,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,154,25,2,1905,2271,1576
3998,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,16640,1083
3999,0,0,1,0,1005,15701,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,17350,241
4000,0,1,1,0,1005,20251,320,50,2323,0,687,100081,48,206,34,12,451,18,0,1905,7622,884
4001,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,360,241,12,451,18,0,1905,13051,227
4002,0,0,1,2,1005,18993,320,50,2161,0,35,100161,157,294,377,5,35,5,13,1905,13248,1540
4003,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,14260,213
4004,0,0,1,0,1005,20366,320,50,2333,0,39,100188,157,248,254,4,451,18,0,1905,16505,1488
4005,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4268,221
4006,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,451,175,12,451,18,0,1905,523,943
4007,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,159,32,2,1905,9964,328
4008,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,427,190
4009,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,171,5,7,857,10370,1536
4010,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,16204,815
4011,0,1,1,0,1005,19772,320,50,2227,0,687,-1,48,206,34,12,451,18,0,1905,17077,510
4012,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4868,959
4013,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8099,199
4014,0,0,1,0,1005,17654,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,2342,547
4015,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9491,1495
4016,0,1,1,0,1005,17753,320,50,1993,2,1063,100084,33,476,294,12,451,18,0,1905,2888,342
4017,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,436,425,0,451,18,0,1905,4954,1683
4018,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,183,339,12,451,18,0,1905,11033,227
4019,0,0,1,2,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11523,650
4020,0,0,1,2,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4549,1307
4021,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,10941,1502
4022,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6938,943
4023,0,0,1,0,1005,17163,320,50,1955,3,163,100193,71,241,399,13,451,18,0,1905,14048,124
4024,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15598,1508
4025,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,4447,1276
4026,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16095,1359
4027,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,2310,9508,1110
4028,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17306,943
4029,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14776,395
4030,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15598,1508
4031,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,2033,1050
4032,0,0,1,0,1005,20596,320,50,2161,0,35,100210,157,3,10,8,451,18,0,1905,8794,78
4033,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,220,78,12,451,18,0,1905,9239,1537
4034,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,5313,227
4035,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,159,32,2,1905,6736,1063
4036,0,1,1,0,1005,20153,320,50,2307,3,163,-1,61,24,75,2,451,18,0,1905,5324,1508
4037,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,10211,1732
4038,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10372,1359
4039,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,14496,778
4040,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,1833,1141,1662
4041,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,324,306,4,451,18,0,1905,7369,989
4042,0,0,1,0,1005,20984,320,50,2371,0,551,100215,46,294,377,5,284,32,2,1905,15817,1189
4043,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9261,1359
4044,0,0,1,0,1005,16208,320,50,1800,3,167,100077,23,223,287,12,451,18,0,1905,14518,1175
4045,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16401,943
4046,0,0,1,2,1005,15699,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,8399,1764
4047,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6443,438
4048,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6767,810
4049,0,1,1,0,1005,20366,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,16662,1306
4050,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,6589,349
4051,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,685,1640
4052,0,0,1,0,1005,18993,320,50,2161,0,35,100162,157,294,377,5,35,5,13,1905,15136,1665
4053,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14964,943
4054,0,1,1,0,1005,20596,320,50,2161,0,35,100148,157,325,205,12,451,18,0,1905,5799,943
4055,0,1,1,0,1005,19950,320,50,1800,3,167,100075,23,292,157,12,451,18,0,1905,15581,752
4056,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2858,1634
4057,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,7401,825
4058,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,17368,1729
4059,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3785,395
4060,0,1,4,3,1010,20751,320,50,1895,0,681,100028,101,294,377,5,5,18,2,185,15302,1662
4061,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,15464,124
4062,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,87,396,5,451,18,0,1756,13879,15
4063,0,1,1,0,1005,17037,320,50,1934,2,39,-1,16,493,240,12,451,18,0,1905,702,833
4064,0,0,1,0,1005,6558,320,50,571,2,39,-1,32,294,377,5,430,14,2,630,3475,286
4065,0,1,1,0,1005,16071,320,50,1784,2,175,-1,95,327,237,3,451,18,0,1905,1305,1534
4066,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12017,948
4067,0,0,1,2,1005,21611,320,50,2480,3,297,100111,61,294,377,5,370,5,2,1219,3905,279
4068,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,182,5,2,1905,13620,900
4069,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14775,943
4070,0,0,1,0,1005,16685,320,50,1092,3,1835,100156,61,294,377,5,479,21,2,1905,6427,328
4071,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,294,377,5,97,5,2,1905,5814,390
4072,0,0,1,2,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15748,968
4073,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3924,686
4074,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3852,438
4075,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,197,166,7,451,18,0,1905,10282,1085
4076,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,12412,704
4077,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,4864,1189
4078,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,1408
4079,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,7663,778
4080,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,216,18,2,1682,13137,416
4081,0,0,0,0,1002,17914,320,50,2043,2,39,100084,32,41,377,5,451,18,0,2080,13677,764
4082,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11502,227
4083,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,12074,910
4084,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,430,14,2,1905,12369,1406
4085,0,1,1,0,1005,19950,320,50,1800,3,167,100075,23,206,34,12,451,18,0,1905,13519,1508
4086,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5999,890
4087,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17129,37
4088,0,1,1,0,1005,15706,320,50,1722,0,35,100084,79,152,75,12,451,18,0,1905,3063,702
4089,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,4264,1606
4090,0,1,1,0,1005,16208,320,50,1800,3,167,100077,23,206,34,12,451,18,0,1905,2816,1305
4091,0,0,1,2,1005,21611,320,50,2480,3,297,100111,61,294,377,5,418,24,2,1905,15311,1566
4092,0,0,1,0,1005,20596,320,50,2161,0,35,100131,157,294,377,5,182,5,2,1905,3818,1508
4093,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9480,1634
4094,0,0,0,0,1002,17894,320,50,2039,2,39,100081,32,363,377,5,451,18,0,1854,8418,1719
4095,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,290,778
4096,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,3939,943
4097,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,190,18,2,80,13399,1662
4098,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1555,37
4099,0,0,1,3,1005,15706,320,50,1722,0,35,-1,79,294,377,5,205,5,7,1621,14276,1634
4100,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,16053,648
4101,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,10438,37
4102,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,14723,269
4103,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15676,943
4104,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,10568,1508
4105,0,0,1,0,1005,20008,320,50,2283,0,163,-1,95,342,323,12,451,18,0,1905,13105,1305
4106,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,430,14,2,1702,2315,1110
4107,0,0,1,0,1005,15703,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,13822,778
4108,0,0,1,2,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9145,650
4109,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,3524,1029
4110,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,565,272,0,451,18,0,1905,13663,1683
4111,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2792,1506
4112,0,0,1,2,1005,17654,300,250,1994,2,39,100084,33,204,220,4,451,18,0,1905,12952,449
4113,0,1,1,0,1005,19771,320,50,2227,0,687,-1,48,182,115,4,451,18,0,1905,7634,1552
4114,0,0,1,0,1005,16615,320,50,1863,3,39,-1,23,220,78,12,451,18,0,1905,14400,203
4115,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,814
4116,0,0,1,2,1001,20153,320,50,2307,3,163,-1,61,185,377,10,451,18,0,2581,7298,1662
4117,0,1,1,0,1005,18993,320,50,2161,0,35,100162,157,565,272,0,451,18,0,1905,5136,227
4118,0,1,1,0,1005,20312,320,50,1780,0,1711,100077,48,47,17,12,451,18,0,1905,15899,602
4119,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,119,116,4,451,18,0,1905,13022,724
4120,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,167,18,2,2822,372,1756
4121,0,1,1,0,1005,15703,320,50,1722,0,35,100084,79,150,75,2,451,18,0,1905,13754,492
4122,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,7123,227
4123,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2235,1359
4124,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1361,943
4125,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11618,1149
4126,0,0,0,0,1002,21665,320,50,2493,3,35,-1,117,294,377,5,332,18,0,2556,7819,115
4127,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,13482,910
4128,0,1,1,0,1005,15706,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,3370,565
4129,0,0,1,0,1005,20345,300,250,2331,2,39,-1,23,294,377,5,258,5,2,1905,3435,1407
4130,0,1,1,0,1005,20969,320,50,2372,0,813,-1,46,321,196,7,451,18,0,1905,10536,1657
4131,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,565,272,0,451,18,0,1905,10383,1508
4132,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,5963,651
4133,0,0,1,2,1005,15016,320,50,1637,0,161,100046,91,294,377,5,198,5,2,1905,3647,449
4134,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,134,32,10,1905,6944,1189
4135,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,11895,399
4136,0,0,0,0,1002,15700,300,50,1722,0,35,100084,79,41,74,5,451,18,0,2571,8970,725
4137,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,4996,328
