,click,banner_pos,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,site_id_enconde,site_domain_enconde,site_category_enconde,app_id_enconde,app_domain_enconde,app_category_enconde,device_id_enconde,device_ip_enconde,device_model_enconde
891,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3648,1508
892,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,13837,1683
893,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,485,1487
894,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4549,1470
895,0,0,1,0,1005,20969,320,50,2372,0,813,-1,46,35,192,12,451,18,0,1905,10909,227
896,0,0,1,0,1005,20382,320,50,1740,3,943,100060,100,294,377,5,105,5,2,1520,9274,1763
897,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,412,221,3,451,18,0,1905,17120,513
898,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14144,1110
899,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,6184,227
900,0,0,0,0,1002,6399,320,50,549,3,39,100105,23,290,344,5,451,18,0,2519,4106,115
901,0,1,1,0,1005,20352,320,50,2333,0,39,100074,157,206,34,12,451,18,0,1905,6350,1743
902,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10975,793
903,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,3551,1063
904,0,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,430,14,2,1905,4038,1743
905,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,1675,369
906,0,0,0,0,1002,21689,320,50,2496,3,167,100191,23,291,377,5,451,18,0,2178,14554,397
907,0,0,1,0,1005,4687,320,50,423,2,39,100148,32,294,377,5,430,14,2,1102,13930,1305
908,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,354,438
909,0,1,1,2,1005,15701,320,50,1722,0,35,100083,79,150,75,2,451,18,0,1905,2391,650
910,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,12048,1634
911,0,1,1,0,1005,19950,320,50,1800,3,167,100075,23,67,426,12,451,18,0,1905,4030,1110
912,0,1,1,0,1005,19772,320,50,2227,0,687,-1,48,206,34,12,451,18,0,1905,7052,930
913,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11663,866
914,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,218,377,5,451,18,0,2084,3985,208
915,0,0,1,0,1005,20980,320,50,2371,0,551,100215,46,294,377,5,365,32,2,1905,270,1050
916,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15764,365
917,0,1,1,0,1005,20633,320,50,2374,3,39,-1,23,493,240,12,451,18,0,1905,13776,1648
918,0,0,1,0,1005,15705,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,7843,943
919,0,1,5,0,1010,21665,320,50,2493,3,35,100233,117,294,377,5,314,18,2,2344,1723,1685
920,0,1,1,0,1005,20352,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,9849,152
921,0,0,1,0,1005,20390,300,250,2339,3,39,-1,23,341,179,12,451,18,0,1905,15482,284
922,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,12192,399
923,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13218,395
924,0,1,1,0,1005,16920,320,50,1899,0,431,100074,117,213,37,12,451,18,0,1905,7109,1488
925,0,0,1,0,1005,19772,320,50,2227,0,687,100081,48,270,397,12,451,18,0,1905,6508,1476
926,0,0,1,0,1005,19015,300,250,2162,2,39,-1,33,204,220,4,451,18,0,1905,11905,286
927,0,1,1,0,1005,20312,320,50,1780,0,1711,100077,48,22,148,12,451,18,0,1905,2149,261
928,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14001,241
929,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4767,227
930,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,125,910
931,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,216,18,2,2090,6922,1455
932,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,872,825
933,0,0,1,0,1005,15699,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,13031,224
934,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,14955,1508
935,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,9780,80
936,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6842,779
937,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11663,547
938,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,561,778
939,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8707,1683
940,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9480,1508
941,0,0,0,0,1002,6398,320,50,549,3,39,-1,23,427,454,5,451,18,0,2662,14898,20
942,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17402,561
943,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,4966,680
944,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6757,1743
945,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,16206,1145
946,0,1,1,0,1005,17753,320,50,1993,2,1063,100083,33,476,294,12,451,18,0,1905,3847,686
947,0,1,1,0,1005,20352,320,50,2333,0,39,100079,157,206,34,12,451,18,0,1905,16399,859
948,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,220,78,12,451,18,0,1905,5615,778
949,0,0,1,0,1005,20146,320,50,2306,3,39,-1,23,294,377,5,290,5,13,1905,6002,889
950,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9119,1665
951,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,69,18,2,1905,6989,1455
952,0,0,0,0,1002,21665,320,50,2493,3,35,-1,117,255,377,5,451,18,0,570,9893,842
953,0,0,1,2,1005,14983,320,50,1637,0,161,100046,91,294,377,5,198,5,2,1905,3647,449
954,0,0,1,0,1005,18993,320,50,2161,0,35,100065,157,294,377,5,21,10,13,1905,4802,737
955,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8095,492
956,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13703,227
957,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5777,547
958,0,0,0,0,1002,15908,320,50,1752,3,297,100081,82,257,142,5,451,18,0,1830,13958,407
959,0,0,1,0,1005,15699,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,8161,778
960,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,17121,1127
961,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8600,547
962,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,48,356,12,451,18,0,1905,4914,1683
963,0,1,1,0,1005,20008,320,50,2283,0,163,-1,95,327,237,3,451,18,0,1905,11271,1306
964,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,294,377,5,3,5,7,784,4722,213
965,0,0,0,0,1002,21685,320,50,2496,3,167,100191,23,291,377,5,451,18,0,2178,10158,397
966,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13428,528
967,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,4319,1646
968,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,485,1470
969,0,0,1,0,1005,20366,320,50,2333,0,39,100096,157,379,298,12,451,18,0,1905,31,913
970,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,314,18,2,2817,11683,1724
971,0,1,5,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,28,18,2,858,13846,1249
972,0,1,1,0,1005,16859,320,50,1887,3,39,100200,23,476,294,12,451,18,0,1905,848,1508
973,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,7202,159
974,0,1,1,0,1005,17037,320,50,1934,2,39,-1,16,493,240,12,451,18,0,1905,7638,1129
975,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,244,18,2,2578,8153,342
976,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9480,943
977,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14144,213
978,0,1,1,0,1005,17614,320,50,1993,2,1063,100084,33,476,294,12,451,18,0,1905,6442,810
979,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,657,1359
980,0,1,1,0,1005,20251,320,50,2323,0,687,100081,48,206,34,12,451,18,0,1905,14447,622
981,0,0,1,0,1005,15708,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,6625,943
982,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6699,943
983,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,477,202,12,451,18,0,1905,15734,269
984,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,561,385,12,451,18,0,1905,11014,1168
985,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2757,1634
986,0,0,1,2,1005,18993,320,50,2161,0,35,-1,157,294,377,5,216,18,2,1905,15075,1169
987,0,0,1,0,1005,17653,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,15126,324
988,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,77,436,4,451,18,0,1905,13286,1306
989,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,2843,1488
990,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,471,1607
991,0,0,1,0,1005,20366,320,50,2333,0,39,100188,157,248,254,4,451,18,0,1905,9631,1671
992,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,3083,547
993,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,16537,1347
994,0,0,1,2,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,13971,1662
995,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5060,1508
996,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,159,32,2,1905,3916,1692
997,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,9899,352
998,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,9090,833
999,0,0,1,2,1005,18993,320,50,2161,0,35,100053,157,294,377,5,360,5,2,1790,7931,772
1000,0,0,1,0,1005,20508,320,50,2351,3,163,-1,61,294,377,5,159,32,2,1905,15849,1692
1001,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6131,943
1002,0,1,1,0,1005,20352,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,14350,547
1003,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14263,1634
1004,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16569,1359
1005,0,0,1,2,1005,15703,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,7875,929
1006,0,0,1,2,1005,6558,320,50,571,2,39,-1,32,294,377,5,428,5,7,1884,3911,979
1007,0,0,1,2,1005,20596,320,50,2161,0,35,100128,157,294,377,5,98,5,10,1196,11787,1246
1008,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,466,332,3,451,18,0,1905,11303,1178
1009,0,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4294,943
1010,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5305,227
1011,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,5793,277
1012,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16562,71
1013,0,0,1,2,1005,21611,320,50,2480,3,297,100111,61,294,377,5,163,5,2,1905,10948,1422
1014,0,1,1,0,1005,17037,320,50,1934,2,39,-1,16,493,240,12,451,18,0,1905,10955,561
1015,0,1,1,0,1005,19950,320,50,1800,3,167,100077,23,292,157,12,451,18,0,1905,5975,1306
1016,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,16203,1508
1017,0,0,1,2,1005,17239,320,50,1973,3,39,-1,23,468,130,4,451,18,0,1905,16752,227
1018,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,8982,1288
1019,0,0,0,0,1002,21660,320,50,2446,3,171,100228,156,291,377,5,451,18,0,1860,10185,1436
1020,0,0,1,0,1005,17654,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,348,910
1021,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,8485,943
1022,0,0,1,0,1005,15704,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,3934,943
1023,0,1,1,0,1005,21614,216,36,2481,3,297,100111,61,454,366,3,451,18,0,1905,9319,913
1024,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15653,561
1025,0,0,1,2,1005,20596,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,9179,581
1026,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,3030,1370
1027,0,0,1,0,1005,15703,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,17350,1634
1028,0,0,1,0,1005,20596,320,50,2161,0,35,100065,157,294,377,5,21,10,13,1905,2735,1545
1029,0,0,1,3,1005,20596,320,50,2161,0,35,-1,157,294,377,5,356,5,13,2442,10565,146
1030,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5385,943
1031,0,0,1,0,1005,20980,320,50,2371,0,551,100217,46,294,377,5,284,32,2,1905,9180,1189
1032,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10285,116
1033,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,358,37,2,1905,1894,1063
1034,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12888,1358
1035,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,12203,1508
1036,0,0,1,0,1005,18993,320,50,2161,0,35,100105,157,451,175,12,451,18,0,1905,16868,948
1037,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,155,232
1038,0,0,1,2,1005,18993,320,50,2161,0,35,-1,157,294,377,5,98,5,10,563,104,1353
1039,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11529,528
1040,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,348,217,12,451,18,0,1905,17480,1508
1041,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,7548,997
1042,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5265,1426
1043,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12901,778
1044,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13542,438
1045,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,558,61,4,451,18,0,1905,11520,471
1046,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,451,175,12,451,18,0,1905,8932,943
1047,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,12910,747
1048,0,0,1,3,1005,17163,320,50,1955,3,163,100193,71,294,377,5,98,5,10,2005,1704,1118
1049,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12503,586
1050,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,1634
1051,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,430,14,2,1358,12563,910
1052,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,13936,943
1053,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3662,438
1054,0,1,1,0,1005,17014,320,50,1872,3,39,100173,23,493,240,12,451,18,0,1905,14056,889
1055,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12901,213
1056,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,120,5,7,2030,14426,590
1057,0,0,1,0,1005,19015,300,250,2162,2,39,100170,33,204,220,4,451,18,0,1905,13052,1324
1058,0,0,1,0,1005,19771,320,50,2227,0,687,100079,48,342,323,12,451,18,0,1905,7546,439
1059,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15676,1470
1060,0,1,1,0,1005,17747,320,50,1974,2,39,100019,33,493,240,12,451,18,0,1905,4986,483
1061,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,446,364,12,451,18,0,1905,16204,815
1062,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,414,469,4,451,18,0,1905,7369,989
1063,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,221,5,7,452,9505,1654
1064,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,290,5,13,1905,8734,606
1065,0,1,4,0,1010,20352,320,50,2333,0,39,-1,157,294,377,5,402,18,2,920,12558,1662
1066,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,570,106,12,451,18,0,1905,8633,779
1067,0,0,1,0,1005,14985,320,50,1637,0,161,100046,91,294,377,5,109,5,2,1536,9272,806
1068,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,9332,1290
1069,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14701,1110
1070,0,0,1,0,1005,20632,320,50,2374,3,39,-1,23,310,109,7,451,18,0,1905,16250,365
1071,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3178,943
1072,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,12586,811
1073,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15770,651
1074,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,159,1534
1075,0,0,1,2,1005,18993,320,50,2161,0,35,-1,157,294,377,5,216,18,2,1905,10832,1492
1076,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1270,438
1077,0,1,1,2,1005,18993,320,50,2161,0,35,-1,157,294,377,5,416,30,2,512,12916,106
1078,0,1,1,0,1005,20362,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,14512,937
1079,0,1,1,0,1005,20596,320,50,2161,0,35,-1,157,436,425,0,451,18,0,1905,16294,798
1080,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,1445,653
1081,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,18,1508
1082,0,0,1,2,1005,1268,320,50,196,3,303,-1,15,294,377,5,370,5,2,1305,1060,1767
1083,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,3307,686
1084,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,5778,1634
1085,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,480,18,2,1331,7975,145
1086,0,0,1,2,1005,20596,320,50,2161,0,35,100130,157,1,179,12,451,18,0,1905,10168,271
1087,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,12940,943
1088,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,262,24,5,2179,16507,315
1089,0,0,1,2,1005,20596,320,50,2161,0,35,-1,157,294,377,5,17,0,2,1905,1344,597
1090,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,5217,943
1091,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13542,874
1092,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,477,202,12,451,18,0,1905,3989,124
1093,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,12064,1508
1094,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14458,1508
1095,0,1,1,0,1005,19772,320,50,2227,0,687,100077,48,182,115,4,451,18,0,1905,16176,545
1096,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7107,1261
1097,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10771,778
1098,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,565,272,0,451,18,0,1905,8735,1347
1099,0,1,1,0,1005,18947,320,50,2153,3,427,100063,61,325,205,12,451,18,0,1905,16473,603
1100,0,1,1,0,1005,19771,320,50,2227,0,687,-1,48,182,115,4,451,18,0,1905,6108,722
1101,0,0,1,0,1005,15708,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,13819,778
1102,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2640,213
1103,0,1,1,0,1005,17037,320,50,1934,2,39,-1,16,493,240,12,451,18,0,1905,15626,1479
1104,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6000,943
1105,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10776,943
1106,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,430,14,2,2361,14533,1149
1107,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,454,366,3,451,18,0,1905,3476,493
1108,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17145,810
1109,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,300,442,5,451,18,0,1737,1236,245
1110,0,1,1,0,1005,20352,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,11497,1589
1111,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12568,778
1112,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4818,1359
1113,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2031,874
1114,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15126,778
1115,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,17153,747
1116,0,1,1,0,1005,19772,320,50,2227,0,687,100077,48,292,157,12,451,18,0,1905,9220,1511
1117,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,35,5,13,1905,2604,1218
1118,0,1,1,0,1005,16615,320,50,1863,3,39,-1,23,29,400,12,451,18,0,1905,8103,1743
1119,0,1,1,0,1005,17914,320,50,2043,2,39,-1,32,22,148,12,451,18,0,1905,5892,1710
1120,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,1,179,12,451,18,0,1905,17422,1626
1121,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1088,1081
1122,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14144,1508
1123,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13710,37
1124,0,0,1,0,1005,20251,320,50,2323,0,687,100081,48,223,287,12,451,18,0,1905,1386,392
1125,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8365,561
1126,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15079,1359
1127,0,0,1,0,1005,15705,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,16084,541
1128,0,1,1,0,1005,20366,320,50,2333,0,39,100077,157,206,34,12,451,18,0,1905,15097,943
1129,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,6513,573
1130,0,0,1,0,1005,18993,320,50,2161,0,35,100105,157,451,175,12,451,18,0,1905,7147,948
1131,0,0,1,0,1005,20345,300,250,2331,2,39,-1,23,236,220,4,451,18,0,1905,4724,359
1132,0,1,1,0,1005,17753,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,10817,1427
1133,0,0,1,0,1005,16858,320,50,1887,3,39,100194,23,287,164,12,451,18,0,1905,8523,841
1134,0,0,0,0,1002,15700,300,50,1722,0,35,-1,79,434,234,5,451,18,0,754,7093,1417
1135,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,268,18,2,1684,11846,1662
1136,0,1,1,0,1005,20352,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,2988,1733
1137,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,154,25,2,1905,13815,1288
1138,0,0,1,0,1005,18993,320,50,2161,0,35,100160,157,294,377,5,35,5,13,1905,8698,1085
1139,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,5774,1508
1140,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,3179,857
1141,0,0,1,0,1005,18091,320,50,2060,3,39,-1,23,476,294,12,451,18,0,1905,16969,1743
1142,0,1,4,0,1010,21661,320,50,2446,3,171,100228,156,294,377,5,269,18,2,2764,2832,391
1143,0,1,4,3,1010,16011,320,50,1769,0,673,100228,101,294,377,5,138,18,2,1935,8547,1662
1144,0,0,1,2,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5556,650
1145,0,0,1,0,1005,20153,320,50,2307,3,163,-1,61,294,377,5,440,32,2,1905,11950,1189
1146,0,0,1,0,1005,15703,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,4666,417
1147,0,0,1,0,1005,16858,320,50,1887,3,39,100199,23,79,315,12,451,18,0,1905,3419,1508
1148,0,0,0,0,1002,16920,320,50,1899,0,431,100077,117,532,129,5,451,18,0,2520,14240,1319
1149,0,0,1,0,1005,15701,320,50,1722,0,35,100084,79,547,0,4,451,18,0,1905,10522,910
1150,0,1,1,0,1005,19950,320,50,1800,3,167,100075,23,292,157,12,451,18,0,1905,9465,1488
1151,0,0,1,0,1005,21234,320,50,2434,3,163,100087,61,191,382,4,451,18,0,1905,10893,391
1152,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,4928,1426
